ENSGID	GENE	CHR	STRAND	START	END	DESCRIPTION	GENE_BIOTYPE	alpha	n_snps_in_window	n.snps.in.model	lambda_min_mse	test_R2_avg	test_R2_sd	cv_R2_avg	cv_R2_sd	in_sample_R2	nested_cv_fisher_pval	rho_avg	rho_se	rho_zscore	pred.perf.R2	pred.perf.pval	cv_rho_avg	cv_rho_se	cv_rho_avg_squared	cv_zscore_est	cv_zscore_pval	cv_pval_est	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	bon	se	var
ENSG00000167625.10	ZNF526	19	+	42220271	42228201	zinc finger protein 526 [Source:HGNC Symbol;Acc:HGNC:29415]	protein_coding	0.5	1805	5	0.427720204897643	0.0131755247205637	0.0502678557079796	0.0156703817489389	0.0801830696849242	0.0678806188929246	0.0590126859555158	0.220479748160306	0.212804534505253	2.5370534565687	0.048611319348832	0.0111789882635272	0.240521200046428	0.28141343787637	0.0578504476717737	2.66005693430164	0.00781274435853937	0.0792540299352751	0.00347909563353411	-0.00154090812081205	0.00849909938788026	-0.239120679126484	1.35863814929891	0.174315718254853	0.978581961862533	-7.06496518903103	1	0.00256035213533655	0.0271998547617855
ENSG00000167644.11	C19orf33	19	+	38304161	38305009	chromosome 19 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:16668]	protein_coding	0.5	2865	30	0.373590192842834	0.190709380673812	0.087911387097482	0.209034844115631	0.266251709260572	0.336050569096009	6.62980809945376e-08	0.496949623361389	0.152645215609117	6.14809663604861	0.246958928159026	7.84182545152175e-10	0.477754949636298	0.296405791204829	0.228249791901982	5.76830887543378	8.00709519146674e-09	1.7052083729553e-06	-0.00814244870776644	-0.0207814557139086	0.00449655829837569	-0.316417669714013	-1.26294244442587	0.206662175356048	0.978581961862533	-7.17974878959083	1	0.00644807739069961	0.168921308181736
ENSG00000167653.4	PSCA	8	+	142670308	142682724	prostate stem cell antigen [Source:HGNC Symbol;Acc:HGNC:9500]	protein_coding	0.5	4071	62	0.206390024634283	0.609672584133478	0.0876468312203677	0.600805995483442	0.171261722722981	0.730766442380044	6.41999478849186e-28	0.810633076831507	0.0603313443267962	12.4975359790314	0.657125985253316	7.70010972213573e-36	0.80267534686594	0.11108535165034	0.644287712466358	11.9230922383691	8.9715701295538e-33	1.90238932453203e-23	0.00688357914289121	-0.0298007136195138	0.0435678719052962	0.8635931699253	0.367854134357718	0.712995831866922	0.999943974039278	-7.92198812656959	1	0.0187161922472334	1.46133590479747
ENSG00000167656.4	LY6D	8	-	142784880	142786592	lymphocyte antigen 6 family member D [Source:HGNC Symbol;Acc:HGNC:13348]	protein_coding	0.5	4011	33	0.265829180528929	0.18322160121056	0.105758494996474	0.164404495737837	0.233792760329153	0.37831342293497	2.41111455674957e-07	0.476052117876666	0.205073496667731	5.83774448595269	0.226625618934859	5.29122187568476e-09	0.440308441731366	0.294306542230987	0.193871523859904	5.42133721059428	5.91548516688924e-08	7.03209253244413e-06	0.00607643664046927	-0.00162008770715299	0.0137729609880915	-0.00173651570521606	1.54773216587459	0.121743009412412	0.953449962043367	-6.72813796986735	1	0.00392614847902892	0.0564253205936006
ENSG00000167658.15	EEF2	19	-	3976056	3985469	eukaryotic translation elongation factor 2 [Source:HGNC Symbol;Acc:HGNC:3214]	protein_coding	0.5	3639	31	0.290475284082466	0.0625311439930768	0.152060964123452	0.109740339033406	0.234992172281428	0.39455913426519	0.000114343958510524	0.377311127244882	0.218783049876719	4.4802105260474	0.142363686742804	7.45694508506079e-06	0.368154292783604	0.337540174941185	0.135537583294995	4.34987123180349	1.36217497300399e-05	0.000234774805314299	0.00069425303474775	-0.00774328274058498	0.00913178881008048	-1.16906268714421	0.161303444606047	0.871860199063936	0.999943974039278	-7.95587741452231	1	0.00430431382440546	0.0741507912336826
ENSG00000167674.14	HDGFL2	19	+	4472287	4502211	HDGF like 2 [Source:HGNC Symbol;Acc:HGNC:14680]	protein_coding	0.5	3496	62	0.2690247217781	-0.00131944734294764	0.14764042206407	-0.0416089320654023	0.347960490904766	0.448965042504237	0.0150741739421403	0.291652620873707	0.156242603991149	3.32173291499363	0.0850612512625025	0.000894602820682042	0.259021537723347	0.291274438022761	0.0670921570045674	2.93090869327828	0.00337972102432768	0.0569970310450689	-0.00376319329512256	-0.0131205889752142	0.00559420238496907	0.252839115614001	-0.788393462449829	0.430499793047124	0.999943974039278	-7.66016373947672	1	0.00477367778298244	0.0915235610235101
ENSG00000167702.11	KIFC2	8	+	144466043	144474202	kinesin family member C2 [Source:HGNC Symbol;Acc:HGNC:29530]	protein_coding	0.5	1592	15	0.345222674252589	-0.0225489147051476	0.141801178888677	0.0533144605627138	0.112979233930827	0.173317065839506	0.0763410330440464	0.236229110529411	0.158512898524468	2.67344963481109	0.0558041926615166	0.00750755486300589	0.23433736016502	0.257953914248617	0.0549139983691102	2.58196345544791	0.00982399870616096	0.15669498354661	-0.00303193864822828	-0.00913512825696029	0.00307125096050372	-0.231076773944687	-0.97387906121251	0.330158438066119	0.984845449444204	-7.49835038285627	1	0.00311313918743899	0.0390370685005974
ENSG00000167703.14	SLC43A2	17	-	1569267	1628886	solute carrier family 43 member 2 [Source:HGNC Symbol;Acc:HGNC:23087]	protein_coding	0.5	3778	23	0.332594085879747	0.0408251485379041	0.059903277568055	0.00319792204715501	0.205967721400841	0.273948012724165	0.166739541140637	0.194520589454945	0.160953099637567	2.1693361083229	0.0378382597218992	0.0300571757794278	0.18477722905434	0.435349695754701	0.0341426243770001	2.19448795219041	0.0282003491343955	0.00191113418206151	0.00252268415132689	-0.00365472358785869	0.00870009189051247	-0.1863279512354	0.800567753346137	0.423415710945204	0.999943974039278	-7.6478459980635	1	0.00315100829098748	0.0396656173615144
ENSG00000167711.13	SERPINF2	17	+	1742836	1755268	serpin family F member 2 [Source:HGNC Symbol;Acc:HGNC:9075]	protein_coding	0.5	3516	53	0.171874630853683	0.425616241375374	0.071308563441964	0.46792940990858	0.151969218784544	0.715532898890711	3.63107492924607e-18	0.707715501941726	0.0979547535117629	9.79845096597391	0.500861231688629	1.14325370428039e-22	0.726383730492258	0.12877232041746	0.52763332392385	9.90203960941369	4.07870611351919e-23	1.55013057250378e-16	-0.00296944535867052	-0.0227186050653836	0.0167797143480426	0.894732362163456	-0.294759762883324	0.768188275635242	0.999943974039278	-7.93322512830653	1	0.0100757946046541	0.412673016364903
ENSG00000167720.12	SRR	17	+	2303383	2325260	serine racemase [Source:HGNC Symbol;Acc:HGNC:14398]	protein_coding	0.5	3402	16	0.45841114973586	0.162199571579662	0.107755969216974	0.180663324838793	0.142190376349612	0.225957203386176	4.0978870597432e-06	0.431023793270109	0.203194290069934	5.23526045793609	0.185781510364954	1.64752369256591e-07	0.479157585741661	0.232664981794559	0.229591991973777	5.78666460503925	7.1797729636983e-09	5.47400209308457e-06	0.00158630967834684	-0.0110398054490108	0.0142124248057045	-0.299252045180877	0.246297334129178	0.805461053826935	0.999943974039278	-7.95896121778637	1	0.00644150821166922	0.172987075780798
ENSG00000167723.14	TRPV3	17	-	3510502	3557995	transient receptor potential cation channel subfamily V member 3 [Source:HGNC Symbol;Acc:HGNC:18084]	protein_coding	0.5	3709	24	0.323636134302642	0.0765164322567136	0.0467833154888623	0.0902636820880736	0.109295475475568	0.283723439804477	0.000231684592765618	0.402897195638607	0.0907566956717669	4.65382045196544	0.162326150253454	3.25840563639378e-06	0.294919439908544	0.227107052006989	0.0869774760359694	3.22393529158107	0.00126441967631299	0.0789582622004696	0.00544865858779651	-0.00285349979976869	0.0137508169753617	-0.286653377866206	1.28658968020373	0.198290251476061	0.978581961862533	-7.14438971232584	1	0.00423523832601027	0.0721112790612807
ENSG00000167741.10	GGT6	17	-	4556927	4560818	gamma-glutamyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:26891]	protein_coding	0.5	3261	16	0.351296073955506	0.0662357378210928	0.0924087961118036	0.153953360927314	0.141543136643271	0.247032978073133	0.000683281131850117	0.330961480440043	0.225934928683884	3.93825635661407	0.109535501535065	8.20758783470513e-05	0.432357288117849	0.227648180342054	0.186932824588621	5.13182423257273	2.86947400998771e-07	0.000114572613080977	0.00556630187828802	-0.0041003974650284	0.0152330012216044	0.243496662721793	1.12883385719204	0.259016031863894	0.978581961862533	-7.34317037811453	1	0.00493150700892859	0.0994501384485682
ENSG00000167748.10	KLK1	19	-	50819148	50823787	kallikrein 1 [Source:HGNC Symbol;Acc:HGNC:6357]	protein_coding	0.5	3414	15	0.460556197034139	-0.00734418879123651	0.039168670546279	0.0206523711995281	0.0807678144016634	0.102607650960524	0.0689470504333603	0.239924548290158	0.162634980854274	2.71653744519332	0.0575637888722362	0.00659687323601866	0.261538295131568	0.243237482101121	0.0684022798203272	2.97046020756372	0.00297353925571089	0.110332844965837	0.000914971848434146	-0.00349808827981676	0.00532803197668505	-0.199670454112769	0.406452095518564	0.684425899489687	0.999943974039278	-7.89568655334421	1	0.00225054123025768	0.0206536858478798
ENSG00000167766.18	ZNF83	19	-	52594060	52690496	zinc finger protein 83 [Source:HGNC Symbol;Acc:HGNC:13158]	protein_coding	0.5	4407	12	0.480226020590152	0.219806967475771	0.044319087465072	0.188594317332755	0.152850270164473	0.242571309661914	4.01132652354185e-08	0.524644944525157	0.0993056043636169	6.39701413910934	0.275252317815805	1.58444660767857e-10	0.501545483346258	0.280154387473637	0.251547871865031	6.16331484217221	7.12376664993934e-10	5.05355628027234e-07	-0.00141802884818471	-0.0139045061615764	0.011068448465207	0.311361825644543	-0.222631501797321	0.82383039405564	0.999943974039278	-7.96378563045516	1	0.00637026092582539	0.168938122234728
ENSG00000167772.11	ANGPTL4	19	+	8363289	8374373	angiopoietin like 4 [Source:HGNC Symbol;Acc:HGNC:16039]	protein_coding	0.5	3942	16	0.440296846036472	0.0104714313244773	0.0414791745541138	-0.0137095277989242	0.109287844053207	0.115865908806751	0.0925546977317527	0.230022910964339	0.150005214265883	2.58124422734017	0.0529105395685081	0.00984449098425525	0.173553606621283	0.306983459065943	0.0301208543712549	1.89501359966026	0.0580905999752809	0.1682843581545	0.00139965044908259	-0.00327537732776499	0.00607467822593017	-0.136705920548826	0.586917247231012	0.557282822310621	0.999943974039278	-7.80268302600686	1	0.00238424971753711	0.0230205936016008
ENSG00000167785.8	ZNF558	19	-	8806170	8832328	zinc finger protein 558 [Source:HGNC Symbol;Acc:HGNC:26422]	protein_coding	0.5	3366	49	0.290400648111857	-0.0509241249242448	0.1485300241142	-0.0348720884673473	0.249081573027331	0.348989850378504	0.205045995743322	0.196928361543152	0.15458335091864	2.21170969041555	0.0387807795800705	0.0269867305082737	0.290284228236483	0.316962479698269	0.0842649331628505	3.26182309482325	0.00110698202428406	0.0108276032828901	0.0043105160128782	-0.00518920195109972	0.0138102339768561	0.0478877649468869	0.889528840012705	0.373756942789228	0.994241574996927	-7.57376128371667	1	0.00484629592541911	0.0940181197474001
ENSG00000167798.17	C3P1	19	+	10037803	10074135	complement component 3 precursor pseudogene [Source:HGNC Symbol;Acc:HGNC:34414]	transcribed_unprocessed_pseudogene	0.5	2715	13	0.498997055283437	0.00511301514324534	0.238570737847167	-0.0340982613625512	0.143056759857075	0.100069322479995	0.000216907608445284	0.370381735724524	0.19333387920397	4.38618267880999	0.137182630158311	1.15357249743603e-05	0.170964216410185	0.359821656532325	0.0292287632927486	2.28871808243103	0.0220957377012536	0.0183958497382836	-0.00191051488831764	-0.00615902025586483	0.00233799047922956	-0.0341400543666065	-0.881567832516205	0.378048195616041	0.997002063797795	-7.59057918403298	1	0.00216654563944603	0.0191618007356572
ENSG00000167840.13	ZNF232	17	-	5105541	5123116	zinc finger protein 232 [Source:HGNC Symbol;Acc:HGNC:13026]	protein_coding	0.5	3378	38	0.32263942426762	0.0326050623026994	0.0298743554516446	-0.031014525224919	0.224961918650246	0.27896120433451	0.175909622942637	0.22914459082708	0.0525765377720962	2.53377317275674	0.0525072435053098	0.0112841748690948	0.225909688492679	0.299309000352756	0.051035187354859	2.56310033624606	0.0103742063197014	0.0927420515623066	-0.000606194288739269	-0.00782270511296889	0.00661031653549035	-0.0202043145549534	-0.16467438689263	0.869206190750494	0.999943974039278	-7.9574643221099	1	0.00368126348377077	0.0544702153383253
ENSG00000167850.3	CD300C	17	-	74541108	74546143	CD300c molecule [Source:HGNC Symbol;Acc:HGNC:19320]	protein_coding	0.5	2933	8	0.460771431905395	-0.0237276699059435	0.0565129030136789	-0.0146865957933418	0.0738654880895478	0.066776397209304	0.00657178577640558	0.190791660101412	0.312216137376668	2.24365349392512	0.0364014575642527	0.0248547045351227	0.140350297864269	0.26245047224891	0.0196982061105892	1.57008847255044	0.116394530005122	0.490212092784433	0.000825864831322952	-0.00281349813190334	0.00446522779454925	0.228942540101778	0.444861765535054	0.656436758660553	0.999943974039278	-7.88040504292766	1	0.00185557971147417	0.014070104362578
ENSG00000167863.11	ATP5H	17	-	75038863	75046985	ATP synthase, H+ transporting, mitochondrial Fo complex subunit D [Source:HGNC Symbol;Acc:HGNC:845]	protein_coding	0.5	2697	29	0.284018833887758	0.0438399886778396	0.157313022356562	0.0840505752863437	0.193806439274081	0.350722054444418	0.00101812535268136	0.324438457501729	0.234735163396217	3.77509667277511	0.105260312706101	0.000159945622171765	0.329447832456386	0.304790876199573	0.108535874310211	3.77811925704814	0.000158017209335941	0.0038653764168451	0.00263237365981477	-0.00619269126646206	0.0114574385860916	-0.199943970976041	0.584751183542212	0.558738468581187	0.999943974039278	-7.79703486703049	1	0.00450205243837333	0.080950163542771
ENSG00000167914.11	GSDMA	17	+	39953263	39977766	gasdermin A [Source:HGNC Symbol;Acc:HGNC:13311]	protein_coding	0.5	2040	25	0.334664912624566	0.124171894305241	0.178642378009402	0.199018726795461	0.184093379408042	0.282824062759031	1.29518306774313e-07	0.491720325935513	0.178753079146596	6.02530878997696	0.241788878938127	1.68787057728882e-09	0.489132659977402	0.195114845767197	0.239250759056569	5.7621654501689	8.30415332510325e-09	1.35345984893962e-05	0.000929975556466238	-0.0106247133063248	0.0124846644192572	-0.422225288316211	0.15778102036684	0.87463501410819	0.999943974039278	-7.96647550060277	1	0.00589482915836957	0.141898733293958
ENSG00000167916.4	KRT24	17	-	40697991	40703750	keratin 24 [Source:HGNC Symbol;Acc:HGNC:18527]	protein_coding	0.5	2499	25	0.284111165003258	0.28316904904867	0.120722159593747	0.323947193750257	0.200926451199856	0.470943349945468	3.55281947033469e-09	0.554889030918763	0.0874865214616212	6.84107011425508	0.307901836633964	7.86037702175371e-12	0.636752415395346	0.129183599983348	0.405453638511807	7.84978980948508	4.16735110104328e-15	3.53255095678195e-10	-0.00113590888867758	-0.0186034964371395	0.0163316786597844	0.394260913702084	-0.127482934412728	0.898562732938388	0.999943974039278	-7.96922633285785	1	0.0089117100041897	0.323292769093672
ENSG00000167920.8	TMEM99	17	+	40819106	40836274	transmembrane protein 99 [Source:HGNC Symbol;Acc:HGNC:28305]	protein_coding	0.5	2695	37	0.246052161412937	0.127267221443742	0.0290773866280027	0.0736177038478255	0.22127249123872	0.371563215272524	0.000804682975122968	0.377924243318575	0.0818280370800371	4.34080631907992	0.142826733687917	1.41960814331006e-05	0.439227369436289	0.200110016924942	0.192920682061923	4.97992044414537	6.36104165009063e-07	0.000548899533684928	-0.00633040798016295	-0.0182030142199395	0.00554219825961362	0.468408149675755	-1.04526670724748	0.295944603002218	0.982679025482982	-7.42587584189589	1	0.00605703495808333	0.147630301345578
ENSG00000167964.12	RAB26	16	+	2140803	2154165	RAB26, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14259]	protein_coding	0.5	2970	12	0.423328302488318	-0.0215331694654985	0.103419560882762	0.0264681878834765	0.0414050559944441	0.105015665767038	0.340576463572552	0.187640389107033	0.0979652356648777	2.06922796709583	0.0352089156242389	0.0385246994782139	0.211970504561369	0.166139887904644	0.0449314948040013	2.22375708829441	0.0261647919694347	0.585081647267308	-0.00353721341045029	-0.00786761753956975	0.000793190718669166	-0.182728847511339	-1.60130593896841	0.109365285233121	0.947515762433276	-6.69380262961503	1	0.00220834180454854	0.0197330352276817
ENSG00000167984.17	NLRC3	16	-	3539033	3577400	NLR family CARD domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29889]	protein_coding	0.5	2474	22	0.325518797195723	0.0543152368560033	0.218358546044965	0.0884585687533119	0.146903454273372	0.282470332970517	1.03098768938879e-05	0.342598274195806	0.339877574545972	4.18430686688081	0.117373577481945	2.86037508327114e-05	0.306467360307843	0.242276112151338	0.0939222429340572	3.45424878382064	0.000551828063669306	0.0383713245804796	0.00496673532814461	-0.00326258096709342	0.0131960516233826	-0.170903964843494	1.18317434691884	0.236790023814464	0.978581961862533	-7.26621715720597	1	0.00419806371627438	0.0700431592554712
ENSG00000167994.11	RAB3IL1	11	-	61897301	61920269	RAB3A interacting protein like 1 [Source:HGNC Symbol;Acc:HGNC:9780]	protein_coding	0.5	2135	5	0.405477522077029	0.0204686818517366	0.0229700583526123	-0.0218662279435301	0.145037782019544	0.0776598010846726	0.0105188370445957	0.289996780046258	0.184028335693298	3.33364302843315	0.0840981324371975	0.000857165886815927	0.245946747996617	0.389620629852979	0.0604898028501114	2.85535503821892	0.00429887425074939	0.00273270985882523	0.00402291107757658	-0.000218761678508832	0.008264583833662	-0.166087444570369	1.85927980857428	0.0630396263764361	0.909119806304025	-6.25288911553993	1	0.00216305869764834	0.0191148327128548
ENSG00000168038.10	ULK4	3	-	41246599	41962430	unc-51 like kinase 4 [Source:HGNC Symbol;Acc:HGNC:15784]	protein_coding	0.5	3569	65	0.26353763054602	0.531060085318424	0.0936922555746793	0.555502043819675	0.0948779474208421	0.630272500247368	3.68595573195215e-22	0.754051585603909	0.0845974995074312	10.9411335598783	0.568593793751769	7.32779088991121e-28	0.771881613749857	0.0866901668839967	0.595801225645083	10.8368376522081	2.30294484441849e-27	1.67160447940412e-19	0.0113925732607957	-0.005339621766773	0.0281247682883644	-0.0215533292896397	1.3347821623218	0.182001635793877	0.978581961862533	-7.06015823794303	1	0.0085364881332049	0.28078620301014
ENSG00000168116.13	KIAA1586	6	+	57046532	57055239	KIAA1586 [Source:HGNC Symbol;Acc:HGNC:21360]	protein_coding	0.5	2034	32	0.266249426197105	0.0554091469058628	0.0958532363652109	0.0411603363723228	0.179917142198947	0.224244665933428	0.00673362341961512	0.309893703547204	0.161405057663743	3.55656076160563	0.0960341074982023	0.000375741605578986	0.26117499924293	0.259330528729702	0.0682123802295444	2.80659501166838	0.00500681448287502	0.0856331062870308	-0.00333740776053141	-0.0121591901876543	0.0054843746665915	-0.122796310568476	-0.741642161831049	0.458335111491734	0.999943974039278	-7.69748849101056	1	0.00450038182626986	0.0816049095329101
ENSG00000168140.4	VASN	16	+	4371848	4383528	vasorin [Source:HGNC Symbol;Acc:HGNC:18517]	protein_coding	0.5	2617	17	0.343007174990544	0.0590328638538525	0.154829504915087	-0.0107837344196736	0.338157058434402	0.283132459153337	0.000612520234010153	0.355812521165704	0.187665055802137	4.16275180443068	0.126602550218294	3.14435089886496e-05	0.296425008479176	0.317376336231828	0.0878677856518798	3.38631630502732	0.000708376837657226	0.00779418648463578	0.000644040738648956	-0.00758980281143628	0.0088778842887342	0.175143387568849	0.153338853177971	0.8781365588485	0.999943974039278	-7.95661461823836	1	0.00420037695573999	0.070540251804375
ENSG00000168216.10	LMBRD1	6	-	69675802	69797111	LMBR1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23038]	protein_coding	0.5	3560	13	0.416718009781257	0.047606626514126	0.0362228741807239	0.0579789822854854	0.133527121715081	0.121117932033755	0.013808904535462	0.297813874709723	0.141898113359419	3.38446840195901	0.0886931039696185	0.000713162269359795	0.335032506965171	0.188275088118625	0.112246780723368	3.66325386240248	0.000249031509473567	0.0479653351266251	0.00592587707365315	-0.000581651594610595	0.0124334057419169	-0.326314912504972	1.78516363098364	0.0742886062306733	0.909119806304025	-6.39625639234432	1	0.00331949794508351	0.0457948292410349
ENSG00000168243.10	GNG4	1	-	235547687	235650754	G protein subunit gamma 4 [Source:HGNC Symbol;Acc:HGNC:4407]	protein_coding	0.5	3684	14	0.34946184189401	0.0263841270838142	0.0475780131958436	-0.00247088112486757	0.0994197233841749	0.179096363016981	0.278715983937587	0.201696347236923	0.0869482599123313	2.22401789459939	0.0406814164887174	0.0261472403033932	0.168229380219946	0.228882005175384	0.028301124369187	1.81107841639048	0.0701287140441398	0.533002477233405	0.00346354153810401	-0.00235150923305835	0.00927859230926638	0.409018927311442	1.16763840464535	0.243002106261786	0.978581961862533	-7.29074135853327	1	0.00296609194622371	0.035408866098895
ENSG00000168246.5	UBTD2	5	-	172209640	172284071	ubiquitin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24463]	protein_coding	0.5	2970	19	0.390991868831174	0.0283005500474298	0.026881874680328	0.00472773232153946	0.0916068628480242	0.151283630990317	0.0221935833512925	0.289020382969409	0.115766310001876	3.27481198351932	0.0835327817717837	0.00105732318071235	0.196464493750386	0.245787018814137	0.0385982973045954	2.11755326514997	0.0342129197289677	0.282219581795257	0.00348588992108013	-0.000333378888782557	0.00730515873094281	0.358307358727757	1.78926605231668	0.073625721279261	0.909119806304025	-6.35499325366787	1	0.00194736496878228	0.0147210524775556
ENSG00000168275.14	COA6	1	+	234373456	234384049	cytochrome c oxidase assembly factor 6 [Source:HGNC Symbol;Acc:HGNC:18025]	protein_coding	0.5	3334	16	0.314797902210593	0.20975932638468	0.0828318277653065	0.224437155333517	0.12326408822929	0.357372336482344	6.18823775943718e-08	0.512392492469183	0.126530741488925	6.26376787448091	0.262546066338781	3.7578474281953e-10	0.562406807176209	0.168326908030893	0.316301416758137	6.75631762262028	1.41542949380333e-11	1.2522626331586e-07	-3.86788954875964e-05	-0.013624997580512	0.0135476397895368	0.542123330510952	-0.00558102218367588	0.995547209448731	0.999943974039278	-7.97612711381415	1	0.00693141861119895	0.195107155960663
ENSG00000168291.12	PDHB	3	-	58427630	58433857	pyruvate dehydrogenase (lipoamide) beta [Source:HGNC Symbol;Acc:HGNC:8808]	protein_coding	0.5	2562	55	0.322953944955423	0.13342102260923	0.111800013457081	0.183510519587873	0.169056711853978	0.301232186823973	1.23150461431896e-05	0.44113188139554	0.127594268100113	5.23128687856433	0.194597336783568	1.68334032247421e-07	0.463473015631203	0.274658515816929	0.214807236218282	5.73337404889025	9.84521823252154e-09	3.61173388230954e-06	-0.00166370976944002	-0.0141493553708994	0.0108219358320193	0.68260637165849	-0.261220974619396	0.793931660361392	0.999943974039278	-7.94647929334798	1	0.00636983120583989	0.166237777307195
ENSG00000168300.13	PCMTD1	8	-	51817575	51899186	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30483]	protein_coding	0.5	2913	6	0.325274441389598	-0.025591981939265	0.0749033725165361	0.0324332836832512	0.0869522412563093	0.0878160295513989	0.182921260284868	0.216143998144391	0.113818034059181	2.40466650512058	0.0467182279338426	0.0161872302700837	0.291580955362661	0.287090639601372	0.0850194535302018	3.38070367404839	0.00072300468852595	0.0277641346519769	-0.000519549943076509	-0.00584917247402742	0.0048100725878744	-0.0173289963761813	-0.191105123570296	0.848450125545689	0.999943974039278	-7.96258486771762	1	0.00271836504932119	0.0302913449126855
ENSG00000168333.13	C8orf22	8	+	49054311	49076090	chromosome 8 open reading frame 22 [Source:HGNC Symbol;Acc:HGNC:31745]	protein_coding	0.5	2057	33	0.20220610037673	0.223329585029079	0.134010116656295	0.245849861458068	0.288625676006832	0.444876589385937	2.37352196060509e-07	0.499017045507408	0.119724024275119	6.04013794152118	0.249018011706943	1.53982530823613e-09	0.521612859594123	0.217850757461437	0.272079975293959	6.28418352290118	3.29581186801682e-10	8.12500267387811e-07	0.0259205050819676	0.00768745188470484	0.0441535582792304	-0.442799042673637	2.78692667851352	0.00533888311268968	0.517264970668093	-4.1044729229735	1	0.00930226229215685	0.355207825631969
ENSG00000168404.12	MLKL	16	-	74671855	74700960	mixed lineage kinase domain like pseudokinase [Source:HGNC Symbol;Acc:HGNC:26617]	protein_coding	0.5	2807	10	0.388493717025386	-0.0457588234919025	0.0535517044605952	0.0120956827347753	0.063571208240469	0.145724286554552	0.0353429390094589	0.187190791306521	0.173259035775515	2.11971226429331	0.0350403923499617	0.0340303180865456	0.154162697716287	0.222662970111299	0.0237661373671632	1.62234849562767	0.104728750432671	0.644233146818901	-0.00153508433768128	-0.00555865179509532	0.00248848311973275	-0.256653949301959	-0.747932548821424	0.454532087232437	0.999943974039278	-7.68467952580322	1	0.00205168751841737	0.0166865372899079
ENSG00000168405.16	CMAHP	6	-	25081068	25166555	cytidine monophospho-N-acetylneuraminic acid hydroxylase, pseudogene [Source:HGNC Symbol;Acc:HGNC:2098]	transcribed_unitary_pseudogene	0.5	3767	29	0.375905187993873	0.122514606625152	0.0224886975399452	0.1830658977873	0.16107374490928	0.252711911848677	0.000295354267173431	0.404939425049099	0.0349169924544419	4.65411635143394	0.163975937959095	3.25373043227805e-06	0.479101770522098	0.240521763569732	0.229538506517409	5.61825024567891	1.92900977503745e-08	1.96626981258227e-05	-0.00633788119547261	-0.017460116595568	0.00478435420462283	-0.918804265417661	-1.11710370862519	0.263997662305694	0.978581961862533	-7.35564575053381	1	0.00567417741133623	0.131479623700996
ENSG00000168411.13	RFWD3	16	-	74621394	74666881	ring finger and WD repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:25539]	protein_coding	0.5	2850	50	0.361635319114475	0.203481202188086	0.112824378560572	0.220078532943236	0.186361397154306	0.310861551509457	4.52191634974181e-07	0.476448762149077	0.171498780995451	5.79816618710014	0.227003422953388	6.70439964111488e-09	0.460463235074544	0.199777780031163	0.212026390855315	5.37214898444014	7.78037826232563e-08	7.63777915617581e-05	-0.00443605556704747	-0.0176234900958004	0.00875137896170546	-0.521523636970797	-0.659444337258865	0.509637455355721	0.999943974039278	-7.76170416835866	1	0.00672790045048018	0.18484219971017
ENSG00000168528.11	SERINC2	1	+	31409565	31434680	serine incorporator 2 [Source:HGNC Symbol;Acc:HGNC:23231]	protein_coding	0.5	2539	35	0.272151800696727	0.294940716088205	0.0492647132689607	0.268300033740284	0.119022541492127	0.421291481209742	1.00717117323474e-09	0.567914823276886	0.0836012860079965	7.05172959974756	0.322527246497617	1.76707346841688e-12	0.559375107466063	0.115588281650326	0.312900510852669	6.54675660982585	5.88000745285052e-11	7.44134503256878e-07	-0.0125789162156047	-0.0296530431222988	0.00449521069108947	-0.0212572151488789	-1.44426272124621	0.148720742741856	0.962449800986517	-6.94179173460811	1	0.00871096407322663	0.312748973308992
ENSG00000168575.9	SLC20A2	8	-	42416475	42541926	solute carrier family 20 member 2 [Source:HGNC Symbol;Acc:HGNC:10947]	protein_coding	0.5	1601	13	0.357600710012871	0.0176644644770593	0.0325308123439409	0.0114606333690346	0.100338204777544	0.100234476587439	0.00457424716922808	0.29912627433405	0.211010783224601	3.48842086172666	0.0894765279969695	0.000485882630113395	0.24461775768517	0.293392607041027	0.0598378473749204	2.97640847122092	0.0029164612441726	0.0376688165349439	-0.00120949949509558	-0.00722762378255453	0.00480862479236338	-0.155645238870944	-0.393990745397331	0.693602795513268	0.999943974039278	-7.90392090147356	1	0.0030697422175865	0.0386772762020953
