gene	genename	gene_type	alpha	n_snps_in_window	n.snps.in.model	lambda_min_mse	test_R2_avg	test_R2_sd	cv_R2_avg	cv_R2_sd	in_sample_R2	nested_cv_fisher_pval	rho_avg	rho_se	rho_zscore	pred.perf.R2	pred.perf.pval	cv_rho_avg	cv_rho_se	cv_rho_avg_squared	cv_zscore_est	cv_zscore_pval	cv_pval_est	gene	genename	gene_type	alpha	n_snps_in_window	n.snps.in.model	test_R2_avg	test_R2_sd	cv_R2_avg	cv_R2_sd	in_sample_R2	nested_cv_fisher_pval	rho_avg	rho_se	rho_zscore	pred.perf.R2	pred.perf.pval	LCLvsGTEx7Lung.R	LCLvsGTEx7Lung.R-squared	LCLvsGTEx7Lung.beta	LCLvsGTEx7Lung.tstat	LCLvsGTEx7Lung.pval	LCLvsGTEx7Lung.qval
ENSG00000138111	MFSD13A	protein_coding	0.5	2302	41	0.0634875456683002	0.0246783517161488	0.0400995042836913	0.0279596717161185	0.0564105065967263	0.108592386105286	1.3720560953587e-05	0.176839209297016	0.0978593623830513	4.88937993889415	0.031272105944794	1.01154094439928e-06	0.197795402305548	0.109947469625708	0.0391230211732135	5.44444781061855	5.19663368654339e-08	2.62038527286849e-05	ENSG00000138111.10	TMEM180	protein_coding	0.5	926	15	0.133057883722654	0.0646904974971499	0.156247014118586	0.0811317150061353	0.190140567899381	2.40919934436359e-11	0.385557440765058	0.114376753294554	7.34720980899848	0.148654540129301	2.02387058734005e-13	0.583963536841497	0.34101341236043	0.798387111167128	50.8716553620397	0	0
ENSG00000138115	CYP2C8	protein_coding	0.5	3578	7	0.173408899553453	-0.000473003188671584	0.026295058663391	0.00940547147564851	0.0170748353863269	0.0237524981964651	0.000463512085333488	0.13156560795763	0.11546669863159	3.62268081988021	0.0173095091972607	0.00029156550902281	0.129242661483638	0.104095720868283	0.0167036655473742	3.52582599582344	0.000422164244560596	0.0193192846224455	ENSG00000138115.9	CYP2C8	protein_coding	0.5	1424	7	0.0604212583050347	0.0276161505795962	0.0886521787442213	0.0531211176432166	0.109027257402091	4.18621552541461e-05	0.273205243696858	0.0648526232236652	5.01382550249742	0.0746411051834596	5.33583807202787e-07	0.32074896994616	0.102879901721523	0.841093468976909	23.9479534042351	4.45002121136166e-120	6.26107635552047e-120
ENSG00000138286	FAM149B1	protein_coding	0.5	1835	39	0.156169319988194	0.0279302702115805	0.00772808535957568	0.0328716271493173	0.0246877063768547	0.0415253961271237	7.11913941087709e-06	0.198160397285201	0.00765852288637417	5.45570845663817	0.0392675430522286	4.87779694162101e-08	0.210113746417749	0.11216521700127	0.0441477864337021	5.80391027297526	6.47859552472625e-09	3.8484068381482e-06	ENSG00000138286.10	FAM149B1	protein_coding	0.5	796	61	0.0221549525862241	0.031668277872241	0.0339873027329888	0.0842039614371415	0.146583815466365	0.00811455199617645	0.187734300908185	0.113655792346903	3.43171414945828	0.0352441677374849	0.000599779382732699	0.769232603040872	0.591718797581036	1.2030459227659	85.1346623129603	0	0
ENSG00000138311	ZNF365	protein_coding	0.5	3714	2	0.21124451692712	0.00620528561253182	0.00512673275319611	0.00377865545492688	0.010879627835928	0.0142851737430697	0.0697755897214799	0.107768873302576	0.0318310285737606	2.94138792834379	0.0116141300529067	0.0032674505363268	0.112866671174893	0.0750339810561697	0.0127388854621013	3.05860136239559	0.00222372836782314	0.193164481086669	ENSG00000138311.11	ZNF365	protein_coding	0.5	1857	12	0.0503411939910001	0.0403173348464044	0.074504932376025	0.0806956514600396	0.119240620611177	0.00134102807764949	0.226551056321599	0.0765309119087586	4.13324025945437	0.0513253811204324	3.57684475026905e-05	0.0859394029175398	0.00738558097382324	0.335777929578336	6.10000891155861	1.1404222531443e-09	1.26930045783604e-09
ENSG00000138346	DNA2	protein_coding	0.5	3856	51	0.119553162226606	0.116945322037367	0.0183087420258595	0.138363436188375	0.0884358313354068	0.190701469626503	2.1653766028064e-19	0.34510659142683	0.0277451770366338	9.78382063569624	0.119098559446245	1.32126611509606e-22	0.393270222175111	0.131602758211026	0.154661467649661	11.4005424239715	4.15522027755755e-30	6.05419816596301e-26	ENSG00000138346.10	DNA2	protein_coding	0.5	1402	21	0.404355567640781	0.0796257916097011	0.418400871409999	0.133797610638975	0.4723388959454	4.18964805639997e-40	0.660803131794619	0.0826763733214032	14.3663766653433	0.436660778989577	8.41184180267841e-47	0.902032283905735	0.813662241208196	1.4636080014862	147.774696054504	0	0
ENSG00000138363	ATIC	protein_coding	0.5	3645	25	0.158024296132212	0.00802930660530215	0.0126271361138572	0.0113302331409174	0.0277987397820782	0.0606962833793097	0.065732918791365	0.104434052723376	0.0526947435768822	2.85487890056559	0.0109064713682288	0.00430532418063656	0.128624866951998	0.106878588751129	0.0165443563984193	3.50460557928172	0.000457284208505385	0.0179361216296012	ENSG00000138363.10	ATIC	protein_coding	0.5	1733	42	0.0957042369100456	0.0211096231852466	0.0837653687006819	0.0786049368224706	0.251138774346166	3.38754774669063e-08	0.339049930389801	0.075253095494984	6.33584011615135	0.114954855297329	2.36051474164467e-10	-0.135317490868038	0.0183108233348215	-0.337797233595416	-9.65818149025394	7.03873527340336e-22	8.26116689594363e-22
ENSG00000138375	SMARCAL1	protein_coding	0.5	3551	19	0.147686959743454	0.0199719460653641	0.0204902419349839	0.0369167665108886	0.036481090778198	0.0774950962707868	4.01083197940935e-05	0.171197663377839	0.0887455562707588	4.72809971442735	0.029308639946032	2.26630886608032e-06	0.206978968571367	0.10907797132327	0.0428402934308668	5.70781848888277	1.14433357781868e-08	7.55630939054926e-06	ENSG00000138375.8	SMARCAL1	protein_coding	0.5	1869	12	0.0545669085925932	0.081801648713245	0.0370529323372927	0.152993311905813	0.124658487709693	4.77771013632518e-07	0.29530675737259	0.159930693666866	5.52048514052874	0.0872060809499135	3.38064982783088e-08	0.715445763248939	0.511862640150857	0.702829174091874	72.4159311780337	0	0
ENSG00000138380	CARF	protein_coding	0.5	2409	20	0.177963008949926	0.05678621699577	0.0286891823145132	0.0483756631226657	0.0465086579697049	0.0660994456882449	7.74829764043655e-12	0.264331045101712	0.0891191896616932	7.40365144853885	0.0698709014045633	1.3248990049969e-13	0.238039391813134	0.133042979301519	0.0566627520547665	6.6307640163592	3.33953770172778e-11	1.28975162879704e-08	ENSG00000138380.13	CARF	protein_coding	0.5	992	14	0.0470975346811478	0.0584308493642056	0.0503159090996484	0.0703639434555981	0.107535441390585	6.15081788041205e-05	0.254921753751799	0.118924650127169	4.70638229818296	0.0649851005358931	2.52151459116496e-06	0.649074154957377	0.421297258633633	0.710771377710249	60.3385645380869	0	0
ENSG00000138381	ASNSD1	protein_coding	0.5	2548	24	0.15343742968956	0.0440183079207105	0.0331713716465685	0.0423487755056725	0.0631639294957786	0.071769898481171	3.26827463125238e-10	0.243272571872197	0.0961641876457227	6.79833736658937	0.0591815442253132	1.0583339302662e-11	0.230763700806461	0.165934207346802	0.0532518856098941	6.49630872263011	8.23146553146397e-11	1.01513371638298e-09	ENSG00000138381.5	ASNSD1	protein_coding	0.5	1378	25	0.103986084724497	0.0520281052400132	0.102246672299932	0.126842702244159	0.146003875514917	4.39727122406681e-11	0.375222243618731	0.131401092366736	7.16929069753175	0.140791732106274	7.53873276611555e-13	-0.96328572990442	0.927919397437491	-1.42704827174812	-253.73147827226	0	0
ENSG00000138399	FASTKD1	protein_coding	0.5	4105	33	0.132785024990439	0.0187161305597518	0.0172667930016255	0.0233529362464325	0.0415038583006843	0.105989185540281	0.00112092442102661	0.152974420392628	0.0482754412846649	4.19722646655779	0.0234011732944606	2.70203705233441e-05	0.173117966868196	0.134381269376655	0.0299698304525778	4.79098192290343	1.65967080674819e-06	0.000135925141498142	ENSG00000138399.13	FASTKD1	protein_coding	0.5	1801	35	0.165867144658689	0.0738974881415227	0.164796446690752	0.105423054668193	0.259928270824182	2.74107244344494e-14	0.431226429001118	0.100990893446251	8.32453237673278	0.185956233069056	8.46622886687758e-17	0.243594300430287	0.0593381832021209	0.497478021724664	17.7614653135735	1.71736692932832e-68	2.22530819348459e-68
ENSG00000138468	SENP7	protein_coding	0.5	3857	41	0.169464279363402	0.119068320565792	0.0266154024790031	0.114932729900129	0.0648800703476762	0.149479622641605	4.64334451617872e-21	0.356895187059795	0.04233487730926	10.1606288024528	0.127374174546446	2.97153740978724e-24	0.363026294196453	0.126816536030027	0.13178809027801	10.4416258806796	1.60045750707971e-25	1.03301404752633e-21	ENSG00000138468.11	SENP7	protein_coding	0.5	1433	21	0.101848246845507	0.0390095614449184	0.108475775924747	0.0663857830295131	0.151715915792787	1.02120552614558e-08	0.347086845339936	0.0877382912590573	6.50549579219949	0.120469278208029	7.74375517066602e-11	0.926331265490711	0.858089613425623	0.83216429223652	173.895225585429	0	0
ENSG00000138495	COX17	protein_coding	0.5	3689	65	0.0949296346978653	0.211456593496515	0.050363405094785	0.223666016774577	0.066764861199725	0.291451524466136	7.77429237775621e-42	0.477905321141393	0.07881660163361	14.2489778864497	0.228393495975258	4.54890374032188e-46	0.477453009099506	0.0628289413976868	0.227961375898173	14.046099169162	8.13956101830252e-45	2.67435909792493e-37	ENSG00000138495.2	COX17	protein_coding	0.5	1459	10	0.080078099393152	0.0364398941298017	0.10481060256382	0.0443300877071025	0.120269925135767	1.83314287001514e-07	0.323535966300009	0.082792844233822	6.02322602427655	0.104675521489681	1.7097441381532e-09	0.806162302514431	0.64989765799537	0.403493911424898	96.3503741029545	0	0
ENSG00000138496	PARP9	protein_coding	0.5	3818	8	0.221291275163764	0.045410231323179	0.024771412565748	0.0554902632600144	0.0229659132199667	0.0615225033613005	6.49968545902515e-08	0.220908301860509	0.067923903336725	6.12588704089178	0.0488004778308939	9.01797696815469e-10	0.263915115087544	0.0712166529291188	0.0696511879716717	7.30688308452398	2.73410251586932e-13	3.50530250410183e-09	ENSG00000138496.12	PARP9	protein_coding	0.5	1551	24	0.0418352705863009	0.0446171628989102	0.0576052423300874	0.0474947774224	0.0960501056645808	7.59805502554766e-05	0.251202940569175	0.126437233713225	4.63316856409927	0.0631029173506003	3.60111086638759e-06	-0.537089935099342	0.288465598385015	-0.593578675178075	-45.0274642386279	0	0
ENSG00000138593	SECISBP2L	protein_coding	0.5	2538	7	0.170400361508679	0.0264817471818003	0.0148345768341714	0.0260899466094933	0.0246909841301127	0.038468519250757	1.14009191730385e-05	0.189405483142891	0.055740399480433	5.2217109084329	0.0358744370445921	1.77277570238928e-07	0.187609715286957	0.115059327183527	0.0351974052700531	5.1657848847072	2.39432037350197e-07	7.72164697134969e-05	ENSG00000138593.4	SECISBP2L	protein_coding	0.5	1331	9	0.19707392829704	0.059668197610965	0.217432447939999	0.102012321414356	0.24405902633166	3.46257782212142e-18	0.48194933921422	0.0920278113417794	9.46536063914002	0.232275165569023	2.92549783396379e-21	-0.960545711319519	0.92264806353432	-3.01802487435769	-244.236669598152	0	0
ENSG00000138621	PPCDC	protein_coding	0.5	2152	25	0.134605660845976	0.0202730224108776	0.0189073902914413	0.0249442601327041	0.0326003116318742	0.065123619111774	4.64380000276149e-05	0.173393918735576	0.0780240380572231	4.78233890040714	0.0300654510544795	1.73267236644434e-06	0.193692965088522	0.103850571482564	0.0375169647247834	5.33422672423088	9.59525731129686e-08	5.38498539772107e-05	ENSG00000138621.7	PPCDC	protein_coding	0.5	872	35	0.03766199845922	0.045212755786744	0.064379674953881	0.0627824075382015	0.116359689766906	0.000192113473852543	0.232871875434194	0.139286522068643	4.30922645076822	0.054229310368239	1.63826555611139e-05	0.756906979430342	0.572908175510365	1.10974478709459	81.9049799030748	0	0
ENSG00000138658	ZGRF1	protein_coding	0.5	3027	16	0.18301691416365	0.0116953380041337	0.0286905009172174	0.0168668534896372	0.0208509664793644	0.03779371494254	0.00019273484966156	0.144329042812054	0.115000971600764	3.98527706990696	0.0208308725990436	6.74014314806704e-05	0.177095176321629	0.105216605872965	0.0313627014763888	4.86879219810664	1.1228240307915e-06	0.000390209886007372	ENSG00000138658.11	C4orf21	protein_coding	0.5	1470	36	0.177649613014595	0.0544735105916754	0.199556508820639	0.100764552733894	0.306689394900494	1.13131694518383e-13	0.428034623686476	0.0783459911240097	8.2130566304905	0.183213639074423	2.15627788170227e-16	0.907319044811648	0.823227849077922	3.09320463567605	152.609486486773	0	0
ENSG00000138685	FGF2	protein_coding	0.5	3195	36	0.123742840064403	0.141982664086802	0.0722766813729711	0.161972613963427	0.0412663056630421	0.21300450192438	2.86069165686665e-27	0.39230151219816	0.0934316869515924	11.3630531856965	0.153900476472963	6.38725864972843e-30	0.409124825756503	0.0598894877937135	0.167383123050289	11.7361274818483	8.3210016857147e-32	1.39096566023862e-25	ENSG00000138685.8	FGF2	protein_coding	0.5	1331	25	0.0252269551597495	0.0217111432293642	0.0375644284458607	0.0519285366357004	0.135900306854268	0.019045230113121	0.188020569502468	0.0583889966319948	3.40018032508228	0.0353517345560326	0.000673414267514462	-0.270661868780479	0.073257847211741	-0.149585370951384	-19.8827313591666	9.99181335589066e-85	1.32927736844598e-84
ENSG00000138744	NAAA	protein_coding	0.5	4687	39	0.146062390012255	0.248572375512244	0.0767233528231636	0.236903785202913	0.086735566193608	0.282920796890943	5.73065794918051e-50	0.513128555593149	0.0916629978905838	15.5755729325981	0.263300914565112	1.06692782970837e-54	0.500837806165142	0.108889092699245	0.250838508084313	15.0675477093022	2.647593005445e-51	1.82464107398221e-44	ENSG00000138744.10	NAAA	protein_coding	0.5	1564	65	0.336621302361112	0.136616575744599	0.322742465733099	0.272476381288319	0.497915018900406	5.74414284252765e-32	0.59656813759368	0.128902774931301	12.5809494552267	0.355893542791992	2.68779883653981e-36	0.79365752650327	0.629892269375288	1.02062657491847	92.256609130078	0	0
ENSG00000138777	PPA2	protein_coding	0.5	3102	58	0.0826177666453676	0.021527004399616	0.012799956568214	0.0287583728848696	0.0755460530599334	0.135251001611295	0.000115013715618439	0.167903291698762	0.0703527027044004	4.62405707494838	0.0281915153632795	3.76306249442665e-06	0.199062810019693	0.161214179631545	0.0396260023329366	5.58412300663911	2.34882424444748e-08	5.02300629546263e-07	ENSG00000138777.15	PPA2	protein_coding	0.5	1377	44	0.072444672130717	0.0636482518276565	0.120397719358831	0.11555834417004	0.259922663363736	3.4526491991389e-05	0.265646635918974	0.106628853364192	4.90344071089847	0.0705681351750681	9.41723757202469e-07	0.177391501980519	0.0314677449749045	0.200144010767732	12.7468887037963	1.1997859008167e-36	1.46923179468686e-36
ENSG00000138801	PAPSS1	protein_coding	0.5	3314	76	0.0940153522621332	0.0162209907315533	0.0258951700866486	0.0401440816033347	0.0422532738410065	0.148364049146032	9.86074713280226e-05	0.169629589733803	0.0693380753832876	4.67084253701014	0.0287741977132582	2.999668225631e-06	0.227279797306477	0.0946716930119011	0.0516561062636732	6.28137158749877	3.35598935729206e-10	6.46625473653359e-07	ENSG00000138801.4	PAPSS1	protein_coding	0.5	1471	45	0.368682411936279	0.0949046444828356	0.383349475005935	0.163438358799852	0.498122465404213	9.06465286561855e-33	0.614041833293086	0.0842384205753326	12.8991346452019	0.377047373033934	4.55179804436794e-38	0.363518501567077	0.132145700981573	0.836123992165615	27.5950723611702	3.78064948777152e-156	5.54655331895349e-156
ENSG00000138829	FBN2	protein_coding	0.5	4434	48	0.126303797816665	0.00475999779727607	0.0873764699420283	-0.00492599394029223	0.0884357864900238	0.109053908839434	2.6498372837653e-07	0.204401458871662	0.0969542294957721	5.67472522594854	0.0417799563888639	1.38911443714524e-08	0.240859532271828	0.146335496380467	0.058013314286204	6.78254900166006	1.18073793691064e-11	1.25602267228931e-09	ENSG00000138829.6	FBN2	protein_coding	0.5	1941	26	0.309005252819372	0.0982381895587501	0.333403104443266	0.14273625229683	0.367300667689718	5.8458243019768e-28	0.567787198147699	0.110870706032863	11.7435537148704	0.322382302380414	7.62152245410887e-32	-0.10965312518378	0.0120238078625697	-0.250491054286631	-7.80146566575025	7.39739778248746e-15	8.45179305993733e-15
ENSG00000138964	PARVG	protein_coding	0.5	5451	23	0.177025127959706	0.0601051356241643	0.017721250461448	0.0565790042550259	0.0492566597603263	0.0958897223034371	6.15234232462282e-12	0.27022678828269	0.0662157825303353	7.55954541741727	0.0730225171055775	4.04480444163739e-14	0.260772849503004	0.127728887907463	0.0680024790379166	7.28817516060392	3.14181338107196e-13	2.64043178681098e-10	ENSG00000138964.12	PARVG	protein_coding	0.5	2343	22	0.0681975004123307	0.0498080188485767	0.0779929097684101	0.0709366666027959	0.177523025976512	6.44133345957051e-06	0.283464227396802	0.105033100967724	5.25527475656676	0.0803519682136659	1.47803646395958e-07	0.30767341179116	0.0946629283232125	0.353547002373184	22.8672132918799	3.69521164976386e-110	5.11970163688657e-110
ENSG00000139168	ZCRB1	protein_coding	0.5	4417	20	0.162532044583968	0.0122959151985794	0.0127329536092398	0.0139872719997377	0.0245032561398254	0.0455915655340166	0.000825693813418665	0.159372651928747	0.0244272096814791	4.36823778934843	0.0253996421828015	1.25253078317524e-05	0.133211893064271	0.120647006757193	0.0177454084537667	3.65105831442353	0.000261161928303144	0.0118253380503238	ENSG00000139168.3	ZCRB1	protein_coding	0.5	2067	24	0.159687917393346	0.0300269697471745	0.16099517199563	0.0698796265639987	0.188624079691249	3.1083778925512e-13	0.426379996973589	0.0494925413758719	8.14311753121196	0.181799901819197	3.85227990748366e-16	0.564777937545236	0.31897411873785	1.73763842613425	48.3976575152337	0	0
ENSG00000139182	CLSTN3	protein_coding	0.5	3598	27	0.138636937551342	0.150387281583075	0.0130220460136563	0.163918055923433	0.082016872332409	0.200083535772609	3.33999749752157e-27	0.402396486475372	0.0233437836741068	11.5924370577241	0.161922932327724	4.50139536435673e-31	0.414257331384099	0.117012781325686	0.171609136605475	12.0456489956025	2.0446084907019e-33	1.78868916148009e-28	ENSG00000139182.9	CLSTN3	protein_coding	0.5	1243	30	0.077734227283727	0.0834747172704595	0.117307650647432	0.0928109372650469	0.219944216619761	1.51122796176922e-09	0.332841061454203	0.16703717244867	6.38127962307276	0.11078317218996	1.7561430689565e-10	0.84561864802974	0.715070897895645	0.744474378647816	112.030061458349	0	0
ENSG00000139190	VAMP1	protein_coding	0.5	3698	25	0.197237169331619	0.152908027040238	0.0462439307204497	0.167375506775112	0.0747026500651135	0.192727532029185	9.01412177891529e-29	0.405393324675862	0.0755933592409616	11.7627149089365	0.164343747691749	6.07489403846572e-32	0.426302307712593	0.108411673103294	0.181733657561082	12.4123318446327	2.24031590079155e-35	6.12336870530256e-30	ENSG00000139190.12	VAMP1	protein_coding	0.5	1508	22	0.17441695525475	0.0927518740955408	0.157400440539155	0.170587255390086	0.266809763745089	4.06827121932787e-15	0.44229743539351	0.10529767439069	8.5679483735987	0.195627021355676	1.05345003171548e-17	0.899279977324318	0.808704477616425	0.941141450657166	145.402190336359	0	0
ENSG00000139192	TAPBPL	protein_coding	0.5	3710	48	0.111764007781828	0.260401608007824	0.0477976693385762	0.272981076860194	0.0706690953769173	0.327053359977179	3.7823297718024e-50	0.521560274768323	0.0508866000512059	15.765633617681	0.272025120216409	5.36317484905839e-56	0.522447879945408	0.0762869232501912	0.272951787259451	15.7358210968737	8.59347178856962e-56	2.01459846124063e-47	ENSG00000139192.7	TAPBPL	protein_coding	0.5	1518	22	0.490899768886231	0.06321528332656	0.496497548976297	0.0918471607451779	0.530858506977995	3.35736061903251e-51	0.720502986255722	0.0685110533595522	16.4351353877784	0.519124553203414	1.07185059728445e-60	0.96527101753631	0.931748137295583	1.29253606076458	261.288586601508	0	0
ENSG00000139197	PEX5	protein_coding	0.5	3550	16	0.188891656760356	0.0555828524815034	0.0276902879688096	0.051801122242233	0.0439203017576485	0.073205400853511	3.17898062736245e-10	0.249146481628434	0.0736070955329063	6.94879164328512	0.0620739693078275	3.6842820678544e-12	0.253093308526278	0.127900806278351	0.0640562228207775	7.07168688797777	1.53061482029635e-12	1.02164543791875e-09	ENSG00000139197.6	PEX5	protein_coding	0.5	1212	41	0.155057878757231	0.0502984955164512	0.173475141934838	0.123258999431269	0.284272611893752	2.05456225027028e-12	0.411888196010464	0.0664648550845872	7.84760819218286	0.169651886012755	4.24046551589553e-15	0.880532229351342	0.775337006926445	1.64040883844204	131.373543368079	0	0
ENSG00000139323	POC1B	protein_coding	0.5	2420	12	0.167504360659956	0.0143775315422121	0.0152439119689488	0.0306230618373965	0.0195825492680914	0.0534316517110751	0.00231876942471103	0.143415451428245	0.0589048173619011	3.93551306217827	0.0205679917083672	8.30191484690349e-05	0.204937859486902	0.091484599979024	0.0419995262510732	5.6382878360897	1.71749256344507e-08	2.09987883825376e-05	ENSG00000139323.9	POC1B	protein_coding	0.5	1382	18	0.00714381286304355	0.00524750213426641	0.0110450590799074	0.0479389844677111	0.0502266429312516	0.30611667313678	0.123615344143226	0.0383112000237142	2.21750382426208	0.0152807533076481	0.026588682013837	0.560964494819184	0.314681164447743	0.424110819588349	47.9200726070971	0	0
ENSG00000139344	AMDHD1	protein_coding	0.5	4587	105	0.0742495833623234	0.0398762783190033	0.0171464270105302	0.0479051698661314	0.0648403484900414	0.249310117442314	9.34544924945577e-08	0.224414707653099	0.033836091622123	6.20809900817561	0.0503619610110259	5.36293613992189e-10	0.256855185201606	0.0839464891074229	0.0659745861649511	7.11969967404927	1.08162486086822e-12	6.90554915579934e-09	ENSG00000139344.3	AMDHD1	protein_coding	0.5	1843	47	0.245035988241221	0.13025581066421	0.286500083022471	0.0993354887189808	0.411996911833213	1.24148809298163e-23	0.521512744903913	0.147615422459956	10.621177402684	0.271975543097214	2.37545817005692e-26	0.600942883035719	0.361132348671282	0.867179491861251	53.1687162217432	0	0
ENSG00000139428	MMAB	protein_coding	0.5	2753	23	0.148201789070616	0.0374063991723592	0.0164163091642925	0.0409280578060524	0.0395693255556065	0.0826794163440656	2.59907495847234e-06	0.201325123742692	0.0463029078955674	5.55676923156614	0.0405318054500101	2.74813700172725e-08	0.223074155823465	0.09461361353239	0.0497620789963517	6.15106157008276	7.69660306401028e-10	1.4270464103575e-06	ENSG00000139428.7	MMAB	protein_coding	0.5	1069	7	0.0192962256596786	0.011455866117075	0.0152067656977673	0.0372568935121366	0.0700489818159979	0.0646133183152642	0.161711911502136	0.0657462395663747	2.92021549944533	0.0261507423216746	0.0034978941360659	0.52363871855042	0.274197507565126	0.326871141999556	43.4661276439879	0	0
ENSG00000139505	MTMR6	protein_coding	0.5	4810	27	0.14793771135947	0.0554746097674946	0.0137207950553623	0.0643772958740861	0.044844139665095	0.118225707744036	1.38553733907997e-09	0.247155415001716	0.0435967751551842	6.86588036291557	0.0610857991646705	6.60824389045502e-12	0.272306261942427	0.090839441545615	0.0741507002930577	7.57086021686417	3.70760835691865e-14	2.76489764478556e-10	ENSG00000139505.10	MTMR6	protein_coding	0.5	1939	8	0.0797438854405811	0.0711922576984675	0.0852365692076786	0.0632382358895342	0.124718119063088	4.30132381248074e-07	0.298152645485615	0.144636436780993	5.58947017345317	0.0888950000100706	2.2776348275669e-08	0.49285009750575	0.242901218611427	0.501947734719089	40.0559467006309	1.51477833344473e-304	2.55920993702331e-304
ENSG00000139531	SUOX	protein_coding	0.5	2559	61	0.101437671924018	0.0457279285777391	0.0173557500747756	0.053389805993571	0.0317739540598918	0.131859849299582	2.65371325230636e-08	0.230065829713365	0.0473937126462087	6.37661697349333	0.0529302860016991	1.81042485293566e-10	0.236494788004193	0.0692426420833125	0.0559297847531483	6.51448130572908	7.29412648785449e-11	4.66978024083474e-07	ENSG00000139531.8	SUOX	protein_coding	0.5	1044	37	0.268481963597038	0.0183923857436005	0.246704744986942	0.103958002661512	0.332235516454896	2.28845843849747e-22	0.534964391749294	0.0293304912565719	10.6586160656673	0.286186900439692	1.58944945227791e-26	0.8048495712014	0.647782832263078	1.3797929689868	95.9042567726274	0	0
ENSG00000139624	CERS5	protein_coding	0.5	2410	28	0.102848455640612	0.0291697177608195	0.0278341608365416	0.0330914677472243	0.0214971781631793	0.0842533935066644	5.88622527547833e-08	0.214157415184455	0.0937989444914848	5.95714711277793	0.0458633984784872	2.56679171662704e-09	0.19233000618527	0.0531467485192443	0.0369908312792259	5.25118110739408	1.51126994414073e-07	0.000379007866087223	ENSG00000139624.8	CERS5	protein_coding	0.5	1006	31	0.0271003182607315	0.0571933636207052	0.0552962927880063	0.0592309318409408	0.147572291246433	0.00270109488934333	0.210788307207752	0.097938478421285	3.85112878248821	0.0444317104555096	0.000117574647159982	0.579834871314773	0.336208477992619	0.732208235494022	50.328838404893	0	0
ENSG00000139714	MORN3	protein_coding	0.5	3301	4	0.1832388916556	0.0251037743374928	0.0157053649098881	0.0285385638443947	0.0258351193719458	0.0407480830594187	4.23532906450505e-06	0.190991199169684	0.0783279532428428	5.28162298210468	0.036477638160274	1.28044485826259e-07	0.19660368219446	0.122053076392825	0.0386530078524201	5.41590876128655	6.09781917177366e-08	8.30676992607793e-06	ENSG00000139714.8	MORN3	protein_coding	0.5	1100	30	0.0132470168167064	0.0234868682210894	0.0169578674774398	0.0455028024237083	0.151400966147354	0.140261470216474	0.141355683714942	0.070991602791062	2.54761473408001	0.0199814293185187	0.0108462180378216	-0.00649040129999005	4.21253090349125e-05	-0.0109927931733455	-0.458996236738714	0.646256816538719	0.651642290009875
ENSG00000139719	VPS33A	protein_coding	0.5	2520	16	0.111126450232936	0.0140690411758968	0.00979615932085429	0.0177739847247043	0.0214778292817307	0.0558073852677231	0.0150404229253735	0.127668069890119	0.0355174077377889	3.49228467524133	0.0162991360694683	0.000478907546528912	0.156036505998426	0.0704144194096765	0.0243473912041968	4.25114914160798	2.12676480053343e-05	0.0108929325605146	ENSG00000139719.5	VPS33A	protein_coding	0.5	849	11	0.0462120036568163	0.0355430496190786	0.048735763166983	0.0783042876435592	0.0744131697916145	4.74992821937227e-05	0.261234712433245	0.113212615878612	4.81141375731085	0.06824357498008	1.49866401001573e-06	0.053402204118493	0.0028517954047132	0.0679309868253729	3.78188008221863	0.000157464866067638	0.000168399926211223
ENSG00000139832	RAB20	protein_coding	0.5	4954	11	0.180381594948657	0.0519050034996499	0.0157389980763404	0.0588302893965942	0.0327765257198969	0.0794162172609754	1.40402308808819e-10	0.254315789272524	0.0690970078991172	7.09529129792476	0.0646765206733067	1.29079310467139e-12	0.265360006204664	0.092626213845591	0.0704159328929391	7.36901415481401	1.71894412036814e-13	1.02655583096873e-09	ENSG00000139832.3	RAB20	protein_coding	0.5	2100	10	-0.000155152709581596	0.0246779795525713	0.00126271088100258	0.0306368009632112	0.0456065668855047	0.264808048384855	0.122176936174143	0.071191430175076	2.20003349018571	0.0149272037329005	0.0278045190131245	0.0192982451752436	0.000372422266843814	0.00937083596998	1.36498265385613	0.172319905478461	0.177488804142995
ENSG00000139899	CBLN3	protein_coding	0.5	3984	12	0.167083992898829	0.345414523212692	0.0461601509382009	0.344707031777906	0.103592268809518	0.368530850334939	2.05552763398025e-69	0.594965308378706	0.0479274289651359	18.6904146116093	0.353983718174168	5.92507599022296e-78	0.599051009509934	0.0920729337652689	0.35886211199487	18.9556587719814	3.9655711358578e-80	2.52806206021362e-69	ENSG00000139899.6	CBLN3	protein_coding	0.5	1845	17	0.60240940159829	0.0482387498613902	0.603891711261616	0.116229737549286	0.635321618459914	3.63829743130089e-67	0.788054062770385	0.0467861404991614	19.1903261351009	0.621029205848909	4.45832958919343e-82	0.956646360913592	0.915172259849219	1.38347739328899	232.279510629993	0	0
