GENE	REF1	REF2	CORR
ENSG00000206503.7:HLA-A	Adipose_Visceral_Omentum	Ovary	-0.10733
ENSG00000206503.7:HLA-A	Adrenal_Gland	Ovary	 0.12006
ENSG00000206503.7:HLA-A	Artery_Aorta	Ovary	 0.64081
ENSG00000206503.7:HLA-A	Artery_Coronary	Ovary	 0.66526
ENSG00000206503.7:HLA-A	Artery_Tibial	Ovary	 0.62797
ENSG00000206503.7:HLA-A	Brain_Cerebellum	Ovary	 0.49250
ENSG00000206503.7:HLA-A	Cells_EBV-transformed_lymphocytes	Ovary	 0.35804
ENSG00000206503.7:HLA-A	Cells_Transformed_fibroblasts	Ovary	 0.84956
ENSG00000206503.7:HLA-A	Colon_Sigmoid	Ovary	 0.90297
ENSG00000206503.7:HLA-A	Esophagus_Gastroesophageal_Junction	Ovary	 0.76417
ENSG00000206503.7:HLA-A	Esophagus_Mucosa	Ovary	-0.17645
ENSG00000206503.7:HLA-A	Heart_Atrial_Appendage	Ovary	 0.64117
ENSG00000206503.7:HLA-A	Heart_Left_Ventricle	Ovary	 0.46712
ENSG00000206503.7:HLA-A	Liver	Ovary	-0.61775
ENSG00000206503.7:HLA-A	Lung	Ovary	 0.50777
ENSG00000206503.7:HLA-A	Muscle_Skeletal	Ovary	 0.20372
ENSG00000206503.7:HLA-A	Nerve_Tibial	Ovary	 0.50138
ENSG00000206503.7:HLA-A	Adipose_Subcutaneous	Pancreas	 0.67902
ENSG00000206503.7:HLA-A	Adipose_Visceral_Omentum	Pancreas	 0.58323
ENSG00000206503.7:HLA-A	Adrenal_Gland	Pancreas	 0.68696
ENSG00000206503.7:HLA-A	Artery_Aorta	Pancreas	 0.58673
ENSG00000206503.7:HLA-A	Artery_Coronary	Pancreas	 0.49937
ENSG00000206503.7:HLA-A	Artery_Tibial	Pancreas	 0.62596
ENSG00000206503.7:HLA-A	Brain_Cerebellum	Pancreas	 0.84503
ENSG00000206503.7:HLA-A	Cells_EBV-transformed_lymphocytes	Pancreas	 0.24887
ENSG00000206503.7:HLA-A	Cells_Transformed_fibroblasts	Pancreas	 0.90021
ENSG00000206503.7:HLA-A	Colon_Sigmoid	Pancreas	 0.89081
ENSG00000206503.7:HLA-A	Esophagus_Gastroesophageal_Junction	Pancreas	 0.83154
ENSG00000206503.7:HLA-A	Esophagus_Mucosa	Pancreas	 0.35408
ENSG00000206503.7:HLA-A	Heart_Atrial_Appendage	Pancreas	 0.55545
ENSG00000206503.7:HLA-A	Heart_Left_Ventricle	Pancreas	 0.83715
ENSG00000206503.7:HLA-A	Liver	Pancreas	-0.09533
ENSG00000206503.7:HLA-A	Lung	Pancreas	 0.67259
ENSG00000206503.7:HLA-A	Muscle_Skeletal	Pancreas	 0.67228
ENSG00000206503.7:HLA-A	Nerve_Tibial	Pancreas	 0.80933
ENSG00000206503.7:HLA-A	Ovary	Pancreas	 0.68233
ENSG00000206503.7:HLA-A	Adipose_Subcutaneous	Pituitary	 0.43067
ENSG00000206503.7:HLA-A	Adipose_Visceral_Omentum	Pituitary	 0.70178
ENSG00000206503.7:HLA-A	Adrenal_Gland	Pituitary	 0.76172
ENSG00000206503.7:HLA-A	Artery_Aorta	Pituitary	 0.53976
ENSG00000206503.7:HLA-A	Artery_Coronary	Pituitary	 0.51340
ENSG00000206503.7:HLA-A	Artery_Tibial	Pituitary	 0.51641
ENSG00000206503.7:HLA-A	Brain_Cerebellum	Pituitary	 0.76065
ENSG00000206503.7:HLA-A	Cells_EBV-transformed_lymphocytes	Pituitary	-0.16360
ENSG00000206503.7:HLA-A	Cells_Transformed_fibroblasts	Pituitary	 0.64172
ENSG00000206503.7:HLA-A	Colon_Sigmoid	Pituitary	 0.68444
ENSG00000206503.7:HLA-A	Esophagus_Gastroesophageal_Junction	Pituitary	 0.70225
ENSG00000206503.7:HLA-A	Esophagus_Mucosa	Pituitary	 0.29289
ENSG00000206503.7:HLA-A	Heart_Atrial_Appendage	Pituitary	 0.55140
ENSG00000206503.7:HLA-A	Heart_Left_Ventricle	Pituitary	 0.83157
ENSG00000206503.7:HLA-A	Liver	Pituitary	-0.06789
ENSG00000206503.7:HLA-A	Lung	Pituitary	 0.39471
ENSG00000206503.7:HLA-A	Muscle_Skeletal	Pituitary	 0.48584
ENSG00000206503.7:HLA-A	Nerve_Tibial	Pituitary	 0.63449
ENSG00000206503.7:HLA-A	Ovary	Pituitary	 0.40482
ENSG00000206503.7:HLA-A	Pancreas	Pituitary	 0.81042
ENSG00000206503.7:HLA-A	Adipose_Subcutaneous	Skin_Not_Sun_Exposed_Suprapubic	 0.66935
ENSG00000206503.7:HLA-A	Adipose_Visceral_Omentum	Skin_Not_Sun_Exposed_Suprapubic	 0.63300
ENSG00000206503.7:HLA-A	Adrenal_Gland	Skin_Not_Sun_Exposed_Suprapubic	 0.66880
ENSG00000206503.7:HLA-A	Artery_Aorta	Skin_Not_Sun_Exposed_Suprapubic	-0.38275
ENSG00000206503.7:HLA-A	Artery_Coronary	Skin_Not_Sun_Exposed_Suprapubic	-0.53631
ENSG00000206503.7:HLA-A	Artery_Tibial	Skin_Not_Sun_Exposed_Suprapubic	-0.28068
ENSG00000206503.7:HLA-A	Brain_Cerebellum	Skin_Not_Sun_Exposed_Suprapubic	 0.54767
ENSG00000206503.7:HLA-A	Cells_EBV-transformed_lymphocytes	Skin_Not_Sun_Exposed_Suprapubic	 0.65284
ENSG00000206503.7:HLA-A	Cells_Transformed_fibroblasts	Skin_Not_Sun_Exposed_Suprapubic	 0.33065
ENSG00000206503.7:HLA-A	Colon_Sigmoid	Skin_Not_Sun_Exposed_Suprapubic	 0.12185
ENSG00000206503.7:HLA-A	Esophagus_Gastroesophageal_Junction	Skin_Not_Sun_Exposed_Suprapubic	 0.15104
ENSG00000206503.7:HLA-A	Esophagus_Mucosa	Skin_Not_Sun_Exposed_Suprapubic	 0.87451
ENSG00000206503.7:HLA-A	Heart_Atrial_Appendage	Skin_Not_Sun_Exposed_Suprapubic	-0.41221
ENSG00000206503.7:HLA-A	Heart_Left_Ventricle	Skin_Not_Sun_Exposed_Suprapubic	 0.23182
ENSG00000206503.7:HLA-A	Liver	Skin_Not_Sun_Exposed_Suprapubic	 0.53506
ENSG00000206503.7:HLA-A	Lung	Skin_Not_Sun_Exposed_Suprapubic	 0.34580
ENSG00000206503.7:HLA-A	Muscle_Skeletal	Skin_Not_Sun_Exposed_Suprapubic	 0.72044
ENSG00000206503.7:HLA-A	Nerve_Tibial	Skin_Not_Sun_Exposed_Suprapubic	 0.23873
ENSG00000206503.7:HLA-A	Ovary	Skin_Not_Sun_Exposed_Suprapubic	-0.02505
ENSG00000206503.7:HLA-A	Pancreas	Skin_Not_Sun_Exposed_Suprapubic	 0.39059
ENSG00000206503.7:HLA-A	Pituitary	Skin_Not_Sun_Exposed_Suprapubic	 0.12091
ENSG00000206503.7:HLA-A	Adipose_Subcutaneous	Skin_Sun_Exposed_Lower_leg	 0.64467
ENSG00000206503.7:HLA-A	Adipose_Visceral_Omentum	Skin_Sun_Exposed_Lower_leg	 0.59588
ENSG00000206503.7:HLA-A	Adrenal_Gland	Skin_Sun_Exposed_Lower_leg	 0.61130
ENSG00000206503.7:HLA-A	Artery_Aorta	Skin_Sun_Exposed_Lower_leg	-0.39899
ENSG00000206503.7:HLA-A	Artery_Coronary	Skin_Sun_Exposed_Lower_leg	-0.58441
ENSG00000206503.7:HLA-A	Artery_Tibial	Skin_Sun_Exposed_Lower_leg	-0.25892
ENSG00000206503.7:HLA-A	Brain_Cerebellum	Skin_Sun_Exposed_Lower_leg	 0.51874
ENSG00000206503.7:HLA-A	Cells_EBV-transformed_lymphocytes	Skin_Sun_Exposed_Lower_leg	 0.68155
ENSG00000206503.7:HLA-A	Cells_Transformed_fibroblasts	Skin_Sun_Exposed_Lower_leg	 0.33155
ENSG00000206503.7:HLA-A	Colon_Sigmoid	Skin_Sun_Exposed_Lower_leg	 0.11335
ENSG00000206503.7:HLA-A	Esophagus_Gastroesophageal_Junction	Skin_Sun_Exposed_Lower_leg	 0.20524
ENSG00000206503.7:HLA-A	Esophagus_Mucosa	Skin_Sun_Exposed_Lower_leg	 0.88163
ENSG00000206503.7:HLA-A	Heart_Atrial_Appendage	Skin_Sun_Exposed_Lower_leg	-0.31731
ENSG00000206503.7:HLA-A	Heart_Left_Ventricle	Skin_Sun_Exposed_Lower_leg	 0.25910
ENSG00000206503.7:HLA-A	Liver	Skin_Sun_Exposed_Lower_leg	 0.48173
ENSG00000206503.7:HLA-A	Lung	Skin_Sun_Exposed_Lower_leg	 0.38889
ENSG00000206503.7:HLA-A	Muscle_Skeletal	Skin_Sun_Exposed_Lower_leg	 0.74300
ENSG00000206503.7:HLA-A	Nerve_Tibial	Skin_Sun_Exposed_Lower_leg	 0.25097
ENSG00000206503.7:HLA-A	Ovary	Skin_Sun_Exposed_Lower_leg	-0.01827
ENSG00000206503.7:HLA-A	Pancreas	Skin_Sun_Exposed_Lower_leg	 0.33028
ENSG00000206503.7:HLA-A	Pituitary	Skin_Sun_Exposed_Lower_leg	 0.12143
ENSG00000206503.7:HLA-A	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	 0.92406
ENSG00000206503.7:HLA-A	Adipose_Subcutaneous	Stomach	 0.50065
ENSG00000206503.7:HLA-A	Adipose_Visceral_Omentum	Stomach	 0.32532
ENSG00000206503.7:HLA-A	Adrenal_Gland	Stomach	 0.46083
ENSG00000206503.7:HLA-A	Artery_Aorta	Stomach	 0.67985
ENSG00000206503.7:HLA-A	Artery_Coronary	Stomach	 0.67941
ENSG00000206503.7:HLA-A	Artery_Tibial	Stomach	 0.67227
ENSG00000206503.7:HLA-A	Brain_Cerebellum	Stomach	 0.68226
ENSG00000206503.7:HLA-A	Cells_EBV-transformed_lymphocytes	Stomach	 0.17327
ENSG00000206503.7:HLA-A	Cells_Transformed_fibroblasts	Stomach	 0.88753
ENSG00000206503.7:HLA-A	Colon_Sigmoid	Stomach	 0.90636
ENSG00000206503.7:HLA-A	Esophagus_Gastroesophageal_Junction	Stomach	 0.88159
ENSG00000206503.7:HLA-A	Esophagus_Mucosa	Stomach	-0.01146
ENSG00000206503.7:HLA-A	Heart_Atrial_Appendage	Stomach	 0.73325
ENSG00000206503.7:HLA-A	Heart_Left_Ventricle	Stomach	 0.66133
ENSG00000206503.7:HLA-A	Liver	Stomach	-0.45304
ENSG00000206503.7:HLA-A	Lung	Stomach	 0.62960
ENSG00000206503.7:HLA-A	Muscle_Skeletal	Stomach	 0.32329
ENSG00000206503.7:HLA-A	Nerve_Tibial	Stomach	 0.71691
ENSG00000206503.7:HLA-A	Ovary	Stomach	 0.78975
ENSG00000206503.7:HLA-A	Pancreas	Stomach	 0.85722
ENSG00000206503.7:HLA-A	Pituitary	Stomach	 0.74894
ENSG00000206503.7:HLA-A	Skin_Not_Sun_Exposed_Suprapubic	Stomach	 0.06176
ENSG00000206503.7:HLA-A	Skin_Sun_Exposed_Lower_leg	Stomach	 0.09623
ENSG00000206503.7:HLA-A	Adipose_Subcutaneous	Testis	 0.31356
ENSG00000206503.7:HLA-A	Adipose_Visceral_Omentum	Testis	 0.27974
ENSG00000206503.7:HLA-A	Adrenal_Gland	Testis	 0.43505
ENSG00000206503.7:HLA-A	Artery_Aorta	Testis	 0.67645
ENSG00000206503.7:HLA-A	Artery_Coronary	Testis	 0.72253
ENSG00000206503.7:HLA-A	Artery_Tibial	Testis	 0.67115
ENSG00000206503.7:HLA-A	Brain_Cerebellum	Testis	 0.66326
ENSG00000206503.7:HLA-A	Cells_EBV-transformed_lymphocytes	Testis	 0.05263
ENSG00000206503.7:HLA-A	Cells_Transformed_fibroblasts	Testis	 0.83289
ENSG00000206503.7:HLA-A	Colon_Sigmoid	Testis	 0.90933
ENSG00000206503.7:HLA-A	Esophagus_Gastroesophageal_Junction	Testis	 0.88071
ENSG00000206503.7:HLA-A	Esophagus_Mucosa	Testis	 0.03207
ENSG00000206503.7:HLA-A	Heart_Atrial_Appendage	Testis	 0.73667
ENSG00000206503.7:HLA-A	Heart_Left_Ventricle	Testis	 0.76774
ENSG00000206503.7:HLA-A	Liver	Testis	-0.46062
ENSG00000206503.7:HLA-A	Lung	Testis	 0.52405
ENSG00000206503.7:HLA-A	Muscle_Skeletal	Testis	 0.37225
ENSG00000206503.7:HLA-A	Nerve_Tibial	Testis	 0.61429
ENSG00000206503.7:HLA-A	Ovary	Testis	 0.82323
ENSG00000206503.7:HLA-A	Pancreas	Testis	 0.80926
ENSG00000206503.7:HLA-A	Pituitary	Testis	 0.79677
ENSG00000206503.7:HLA-A	Skin_Not_Sun_Exposed_Suprapubic	Testis	-0.04410
ENSG00000206503.7:HLA-A	Skin_Sun_Exposed_Lower_leg	Testis	 0.00763
ENSG00000206503.7:HLA-A	Stomach	Testis	 0.87586
ENSG00000206503.7:HLA-A	Adipose_Subcutaneous	Thyroid	 0.61752
ENSG00000206503.7:HLA-A	Adipose_Visceral_Omentum	Thyroid	 0.15232
ENSG00000206503.7:HLA-A	Adrenal_Gland	Thyroid	 0.25603
ENSG00000206503.7:HLA-A	Artery_Aorta	Thyroid	 0.72054
ENSG00000206503.7:HLA-A	Artery_Coronary	Thyroid	 0.44980
ENSG00000206503.7:HLA-A	Artery_Tibial	Thyroid	 0.76697
ENSG00000206503.7:HLA-A	Brain_Cerebellum	Thyroid	 0.59028
ENSG00000206503.7:HLA-A	Cells_EBV-transformed_lymphocytes	Thyroid	 0.39726
ENSG00000206503.7:HLA-A	Cells_Transformed_fibroblasts	Thyroid	 0.73715
ENSG00000206503.7:HLA-A	Colon_Sigmoid	Thyroid	 0.72545
ENSG00000206503.7:HLA-A	Esophagus_Gastroesophageal_Junction	Thyroid	 0.79209
ENSG00000206503.7:HLA-A	Esophagus_Mucosa	Thyroid	-0.06060
ENSG00000206503.7:HLA-A	Heart_Atrial_Appendage	Thyroid	 0.80189
ENSG00000206503.7:HLA-A	Heart_Left_Ventricle	Thyroid	 0.65828
ENSG00000206503.7:HLA-A	Liver	Thyroid	-0.54413
ENSG00000206503.7:HLA-A	Lung	Thyroid	 0.88540
ENSG00000206503.7:HLA-A	Muscle_Skeletal	Thyroid	 0.43034
ENSG00000206503.7:HLA-A	Nerve_Tibial	Thyroid	 0.81075
ENSG00000206503.7:HLA-A	Ovary	Thyroid	 0.67656
ENSG00000206503.7:HLA-A	Pancreas	Thyroid	 0.62861
ENSG00000206503.7:HLA-A	Pituitary	Thyroid	 0.42970
ENSG00000206503.7:HLA-A	Skin_Not_Sun_Exposed_Suprapubic	Thyroid	 0.07702
ENSG00000206503.7:HLA-A	Skin_Sun_Exposed_Lower_leg	Thyroid	 0.17558
ENSG00000206503.7:HLA-A	Stomach	Thyroid	 0.72880
ENSG00000206503.7:HLA-A	Testis	Thyroid	 0.64272
ENSG00000206503.7:HLA-A	Adipose_Subcutaneous	Whole_Blood	 0.54218
ENSG00000206503.7:HLA-A	Adipose_Visceral_Omentum	Whole_Blood	 0.65705
ENSG00000206503.7:HLA-A	Adrenal_Gland	Whole_Blood	 0.63907
ENSG00000206503.7:HLA-A	Artery_Aorta	Whole_Blood	-0.46025
ENSG00000206503.7:HLA-A	Artery_Coronary	Whole_Blood	-0.68325
ENSG00000206503.7:HLA-A	Artery_Tibial	Whole_Blood	-0.41325
ENSG00000206503.7:HLA-A	Brain_Cerebellum	Whole_Blood	 0.43560
ENSG00000206503.7:HLA-A	Cells_EBV-transformed_lymphocytes	Whole_Blood	 0.57929
ENSG00000206503.7:HLA-A	Cells_Transformed_fibroblasts	Whole_Blood	 0.09910
ENSG00000206503.7:HLA-A	Colon_Sigmoid	Whole_Blood	-0.15513
ENSG00000206503.7:HLA-A	Esophagus_Gastroesophageal_Junction	Whole_Blood	-0.11353
ENSG00000206503.7:HLA-A	Esophagus_Mucosa	Whole_Blood	 0.85553
ENSG00000206503.7:HLA-A	Heart_Atrial_Appendage	Whole_Blood	-0.56410
ENSG00000206503.7:HLA-A	Heart_Left_Ventricle	Whole_Blood	 0.09320
ENSG00000206503.7:HLA-A	Liver	Whole_Blood	 0.64531
ENSG00000206503.7:HLA-A	Lung	Whole_Blood	 0.15490
ENSG00000206503.7:HLA-A	Muscle_Skeletal	Whole_Blood	 0.59540
ENSG00000206503.7:HLA-A	Nerve_Tibial	Whole_Blood	 0.10136
ENSG00000206503.7:HLA-A	Ovary	Whole_Blood	-0.29168
ENSG00000206503.7:HLA-A	Pancreas	Whole_Blood	 0.15707
ENSG00000206503.7:HLA-A	Pituitary	Whole_Blood	 0.01586
ENSG00000206503.7:HLA-A	Skin_Not_Sun_Exposed_Suprapubic	Whole_Blood	 0.90783
ENSG00000206503.7:HLA-A	Skin_Sun_Exposed_Lower_leg	Whole_Blood	 0.81867
ENSG00000206503.7:HLA-A	Stomach	Whole_Blood	-0.19202
ENSG00000206503.7:HLA-A	Testis	Whole_Blood	-0.24394
ENSG00000206503.7:HLA-A	Thyroid	Whole_Blood	-0.10026
ENSG00000213676.6:ATF6B	Adipose_Subcutaneous	Adipose_Visceral_Omentum	 0.8058
ENSG00000213676.6:ATF6B	Adipose_Subcutaneous	Artery_Aorta	 0.8357
ENSG00000213676.6:ATF6B	Adipose_Visceral_Omentum	Artery_Aorta	 0.7967
ENSG00000213676.6:ATF6B	Adipose_Subcutaneous	Artery_Tibial	 0.9204
ENSG00000213676.6:ATF6B	Adipose_Visceral_Omentum	Artery_Tibial	 0.7967
ENSG00000213676.6:ATF6B	Artery_Aorta	Artery_Tibial	 0.7600
ENSG00000213676.6:ATF6B	Adipose_Subcutaneous	Brain_Caudate_basal_ganglia	 0.3106
ENSG00000213676.6:ATF6B	Adipose_Visceral_Omentum	Brain_Caudate_basal_ganglia	 0.0106
ENSG00000213676.6:ATF6B	Artery_Aorta	Brain_Caudate_basal_ganglia	 0.2454
ENSG00000213676.6:ATF6B	Artery_Tibial	Brain_Caudate_basal_ganglia	 0.1426
ENSG00000213676.6:ATF6B	Adipose_Subcutaneous	Brain_Hypothalamus	 0.8361
ENSG00000213676.6:ATF6B	Adipose_Visceral_Omentum	Brain_Hypothalamus	 0.6255
ENSG00000213676.6:ATF6B	Artery_Aorta	Brain_Hypothalamus	 0.6593
ENSG00000213676.6:ATF6B	Artery_Tibial	Brain_Hypothalamus	 0.6898
ENSG00000213676.6:ATF6B	Brain_Caudate_basal_ganglia	Brain_Hypothalamus	 0.5009
ENSG00000213676.6:ATF6B	Adipose_Subcutaneous	Breast_Mammary_Tissue	 0.9395
ENSG00000213676.6:ATF6B	Adipose_Visceral_Omentum	Breast_Mammary_Tissue	 0.8423
ENSG00000213676.6:ATF6B	Artery_Aorta	Breast_Mammary_Tissue	 0.7674
ENSG00000213676.6:ATF6B	Artery_Tibial	Breast_Mammary_Tissue	 0.8473
ENSG00000213676.6:ATF6B	Brain_Caudate_basal_ganglia	Breast_Mammary_Tissue	 0.1876
ENSG00000213676.6:ATF6B	Brain_Hypothalamus	Breast_Mammary_Tissue	 0.8028
ENSG00000213676.6:ATF6B	Adipose_Subcutaneous	Cells_Transformed_fibroblasts	 0.9461
ENSG00000213676.6:ATF6B	Adipose_Visceral_Omentum	Cells_Transformed_fibroblasts	 0.7299
ENSG00000213676.6:ATF6B	Artery_Aorta	Cells_Transformed_fibroblasts	 0.7686
ENSG00000213676.6:ATF6B	Artery_Tibial	Cells_Transformed_fibroblasts	 0.9460
ENSG00000213676.6:ATF6B	Brain_Caudate_basal_ganglia	Cells_Transformed_fibroblasts	 0.2570
ENSG00000213676.6:ATF6B	Brain_Hypothalamus	Cells_Transformed_fibroblasts	 0.7858
ENSG00000213676.6:ATF6B	Breast_Mammary_Tissue	Cells_Transformed_fibroblasts	 0.8642
ENSG00000213676.6:ATF6B	Adipose_Subcutaneous	Colon_Sigmoid	 0.8759
ENSG00000213676.6:ATF6B	Adipose_Visceral_Omentum	Colon_Sigmoid	 0.7889
ENSG00000213676.6:ATF6B	Artery_Aorta	Colon_Sigmoid	 0.7597
ENSG00000213676.6:ATF6B	Artery_Tibial	Colon_Sigmoid	 0.7964
ENSG00000213676.6:ATF6B	Brain_Caudate_basal_ganglia	Colon_Sigmoid	 0.1923
ENSG00000213676.6:ATF6B	Brain_Hypothalamus	Colon_Sigmoid	 0.6720
ENSG00000213676.6:ATF6B	Breast_Mammary_Tissue	Colon_Sigmoid	 0.8532
ENSG00000213676.6:ATF6B	Cells_Transformed_fibroblasts	Colon_Sigmoid	 0.8501
ENSG00000213676.6:ATF6B	Adipose_Subcutaneous	Colon_Transverse	 0.9071
ENSG00000213676.6:ATF6B	Adipose_Visceral_Omentum	Colon_Transverse	 0.8164
ENSG00000213676.6:ATF6B	Artery_Aorta	Colon_Transverse	 0.6810
ENSG00000213676.6:ATF6B	Artery_Tibial	Colon_Transverse	 0.8578
ENSG00000213676.6:ATF6B	Brain_Caudate_basal_ganglia	Colon_Transverse	 0.2038
ENSG00000213676.6:ATF6B	Brain_Hypothalamus	Colon_Transverse	 0.7237
ENSG00000213676.6:ATF6B	Breast_Mammary_Tissue	Colon_Transverse	 0.9261
ENSG00000213676.6:ATF6B	Cells_Transformed_fibroblasts	Colon_Transverse	 0.8736
ENSG00000213676.6:ATF6B	Colon_Sigmoid	Colon_Transverse	 0.8344
ENSG00000213676.6:ATF6B	Adipose_Subcutaneous	Esophagus_Mucosa	 0.9465
ENSG00000213676.6:ATF6B	Adipose_Visceral_Omentum	Esophagus_Mucosa	 0.7192
ENSG00000213676.6:ATF6B	Artery_Aorta	Esophagus_Mucosa	 0.8683
ENSG00000213676.6:ATF6B	Artery_Tibial	Esophagus_Mucosa	 0.8642
ENSG00000213676.6:ATF6B	Brain_Caudate_basal_ganglia	Esophagus_Mucosa	 0.3081
ENSG00000213676.6:ATF6B	Brain_Hypothalamus	Esophagus_Mucosa	 0.7712
ENSG00000213676.6:ATF6B	Breast_Mammary_Tissue	Esophagus_Mucosa	 0.8585
ENSG00000213676.6:ATF6B	Cells_Transformed_fibroblasts	Esophagus_Mucosa	 0.9209
ENSG00000213676.6:ATF6B	Colon_Sigmoid	Esophagus_Mucosa	 0.8774
ENSG00000213676.6:ATF6B	Colon_Transverse	Esophagus_Mucosa	 0.7951
ENSG00000213676.6:ATF6B	Adipose_Subcutaneous	Heart_Left_Ventricle	 0.8527
ENSG00000213676.6:ATF6B	Adipose_Visceral_Omentum	Heart_Left_Ventricle	 0.6809
ENSG00000213676.6:ATF6B	Artery_Aorta	Heart_Left_Ventricle	 0.6581
ENSG00000213676.6:ATF6B	Artery_Tibial	Heart_Left_Ventricle	 0.8903
ENSG00000213676.6:ATF6B	Brain_Caudate_basal_ganglia	Heart_Left_Ventricle	 0.1712
ENSG00000213676.6:ATF6B	Brain_Hypothalamus	Heart_Left_Ventricle	 0.5753
ENSG00000213676.6:ATF6B	Breast_Mammary_Tissue	Heart_Left_Ventricle	 0.8245
ENSG00000213676.6:ATF6B	Cells_Transformed_fibroblasts	Heart_Left_Ventricle	 0.8785
ENSG00000213676.6:ATF6B	Colon_Sigmoid	Heart_Left_Ventricle	 0.8238
ENSG00000213676.6:ATF6B	Colon_Transverse	Heart_Left_Ventricle	 0.8064
ENSG00000213676.6:ATF6B	Esophagus_Mucosa	Heart_Left_Ventricle	 0.8223
ENSG00000213676.6:ATF6B	Adipose_Subcutaneous	Liver	 0.9454
ENSG00000213676.6:ATF6B	Adipose_Visceral_Omentum	Liver	 0.7396
ENSG00000213676.6:ATF6B	Artery_Aorta	Liver	 0.6715
ENSG00000213676.6:ATF6B	Artery_Tibial	Liver	 0.8919
ENSG00000213676.6:ATF6B	Brain_Caudate_basal_ganglia	Liver	 0.3240
ENSG00000213676.6:ATF6B	Brain_Hypothalamus	Liver	 0.8495
ENSG00000213676.6:ATF6B	Breast_Mammary_Tissue	Liver	 0.8913
ENSG00000213676.6:ATF6B	Cells_Transformed_fibroblasts	Liver	 0.9450
ENSG00000213676.6:ATF6B	Colon_Sigmoid	Liver	 0.8327
ENSG00000213676.6:ATF6B	Colon_Transverse	Liver	 0.9138
ENSG00000213676.6:ATF6B	Esophagus_Mucosa	Liver	 0.8555
ENSG00000213676.6:ATF6B	Heart_Left_Ventricle	Liver	 0.8239
ENSG00000213676.6:ATF6B	Adipose_Subcutaneous	Lung	 0.7025
ENSG00000213676.6:ATF6B	Adipose_Visceral_Omentum	Lung	 0.8698
ENSG00000213676.6:ATF6B	Artery_Aorta	Lung	 0.7441
ENSG00000213676.6:ATF6B	Artery_Tibial	Lung	 0.7057
ENSG00000213676.6:ATF6B	Brain_Caudate_basal_ganglia	Lung	 0.1734
ENSG00000213676.6:ATF6B	Brain_Hypothalamus	Lung	 0.4987
ENSG00000213676.6:ATF6B	Breast_Mammary_Tissue	Lung	 0.7100
ENSG00000213676.6:ATF6B	Cells_Transformed_fibroblasts	Lung	 0.6672
ENSG00000213676.6:ATF6B	Colon_Sigmoid	Lung	 0.7573
ENSG00000213676.6:ATF6B	Colon_Transverse	Lung	 0.7369
ENSG00000213676.6:ATF6B	Esophagus_Mucosa	Lung	 0.6559
ENSG00000213676.6:ATF6B	Heart_Left_Ventricle	Lung	 0.6535
ENSG00000213676.6:ATF6B	Liver	Lung	 0.6353
ENSG00000213676.6:ATF6B	Adipose_Subcutaneous	Nerve_Tibial	 0.9074
ENSG00000213676.6:ATF6B	Adipose_Visceral_Omentum	Nerve_Tibial	 0.9109
ENSG00000213676.6:ATF6B	Artery_Aorta	Nerve_Tibial	 0.8226
ENSG00000213676.6:ATF6B	Artery_Tibial	Nerve_Tibial	 0.9341
ENSG00000213676.6:ATF6B	Brain_Caudate_basal_ganglia	Nerve_Tibial	 0.1742
ENSG00000213676.6:ATF6B	Brain_Hypothalamus	Nerve_Tibial	 0.7212
ENSG00000213676.6:ATF6B	Breast_Mammary_Tissue	Nerve_Tibial	 0.8922
ENSG00000213676.6:ATF6B	Cells_Transformed_fibroblasts	Nerve_Tibial	 0.8698
ENSG00000213676.6:ATF6B	Colon_Sigmoid	Nerve_Tibial	 0.7939
ENSG00000213676.6:ATF6B	Colon_Transverse	Nerve_Tibial	 0.8830
ENSG00000213676.6:ATF6B	Esophagus_Mucosa	Nerve_Tibial	 0.8070
ENSG00000213676.6:ATF6B	Heart_Left_Ventricle	Nerve_Tibial	 0.8153
ENSG00000213676.6:ATF6B	Liver	Nerve_Tibial	 0.8597
ENSG00000213676.6:ATF6B	Lung	Nerve_Tibial	 0.8169
ENSG00000213676.6:ATF6B	Adipose_Subcutaneous	Skin_Not_Sun_Exposed_Suprapubic	 0.7442
ENSG00000213676.6:ATF6B	Adipose_Visceral_Omentum	Skin_Not_Sun_Exposed_Suprapubic	 0.8836
ENSG00000213676.6:ATF6B	Artery_Aorta	Skin_Not_Sun_Exposed_Suprapubic	 0.7357
ENSG00000213676.6:ATF6B	Artery_Tibial	Skin_Not_Sun_Exposed_Suprapubic	 0.6965
ENSG00000213676.6:ATF6B	Brain_Caudate_basal_ganglia	Skin_Not_Sun_Exposed_Suprapubic	 0.0842
ENSG00000213676.6:ATF6B	Brain_Hypothalamus	Skin_Not_Sun_Exposed_Suprapubic	 0.4759
ENSG00000213676.6:ATF6B	Breast_Mammary_Tissue	Skin_Not_Sun_Exposed_Suprapubic	 0.7583
ENSG00000213676.6:ATF6B	Cells_Transformed_fibroblasts	Skin_Not_Sun_Exposed_Suprapubic	 0.6466
ENSG00000213676.6:ATF6B	Colon_Sigmoid	Skin_Not_Sun_Exposed_Suprapubic	 0.8069
ENSG00000213676.6:ATF6B	Colon_Transverse	Skin_Not_Sun_Exposed_Suprapubic	 0.7639
ENSG00000213676.6:ATF6B	Esophagus_Mucosa	Skin_Not_Sun_Exposed_Suprapubic	 0.6827
